date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:41:48	8301878/8301878	---M--	200	added ('OK')	image/jpeg	etag:%221c1119-7ead36-5d1a0c90613c6%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2021/11/IMG_4047.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2021/11/IMG_4047.jpg	(from https://www.lamafiabarbearia.com.br/blog/)
01:41:48	124755/124755	---M--	200	added ('OK')	image/jpeg	etag:%2237ab5a-1e753-59d7375551d74%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2017/10/Capa-Lajeado.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2017/10/Capa-Lajeado.jpg	(from https://www.lamafiabarbearia.com.br/blog/)
01:41:53	338688/338688	---M--	200	added ('OK')	image/jpeg	etag:%221fa9fe4-52b00-5c50fe328aef7%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2021/06/pra-come%c3%a7ar-a-semana.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2021/06/pra-come%c3%a7ar-a-semana.jpg	(from https://www.lamafiabarbearia.com.br/blog/)
01:41:53	64126/64126	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2004:41:48%20GMT	https://www.lamafiabarbearia.com.br/promocao-dia-dos-pais-2021-la-mafia-barbearia/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/promocao-dia-dos-pais-2021-la-mafia-barbearia/index.html	(from https://www.lamafiabarbearia.com.br/blog/)
01:41:54	66898/66898	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2004:41:49%20GMT	https://www.lamafiabarbearia.com.br/diferenca-entre-os-tres-modelos-de-franquia-la-mafia-barbearia/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/diferenca-entre-os-tres-modelos-de-franquia-la-mafia-barbearia/index.html	(from https://www.lamafiabarbearia.com.br/blog/)
01:41:54	58655/58655	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2004:41:48%20GMT	https://www.lamafiabarbearia.com.br/category/promocoes/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/category/promocoes/index.html	(from https://www.lamafiabarbearia.com.br/blog/)
01:41:55	291150/291150	---M--	200	added ('OK')	image/jpeg	etag:%221e62ae-4714e-56c427c9f2880%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2018/05/CAPA.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2018/05/CAPA.jpg	(from https://www.lamafiabarbearia.com.br/blog/)
01:41:57	131928/131928	---M--	200	added ('OK')	image/jpeg	etag:%221e6557-20358-580158c24f655%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2018/07/WhatsApp-Image-2019-01-17-at-16.51.10.jpeg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2018/07/WhatsApp-Image-2019-01-17-at-16.51.10.jpg	(from https://www.lamafiabarbearia.com.br/blog/)
01:41:57	57733/57733	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2004:41:54%20GMT	https://www.lamafiabarbearia.com.br/category/informacoes/sistema-de-franquia/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/category/informacoes/sistema-de-franquia/index.html	(from https://www.lamafiabarbearia.com.br/blog/)
01:41:57	65706/65706	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2004:41:55%20GMT	https://www.lamafiabarbearia.com.br/o-que-voce-precisa-para-ser-um-empreendedor/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/o-que-voce-precisa-para-ser-um-empreendedor/index.html	(from https://www.lamafiabarbearia.com.br/blog/)
01:42:01	253850/253850	---M--	200	added ('OK')	image/jpeg	etag:%227eb0d8-3df9a-585052cd46140%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2019/03/1.jpeg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2019/03/1.jpg	(from https://www.lamafiabarbearia.com.br/blog/)
01:42:01	66407/66407	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2004:41:54%20GMT	https://www.lamafiabarbearia.com.br/acao-em-parceria-com-universal-pictures-brasil-filme-velozes-furiosos-9/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/acao-em-parceria-com-universal-pictures-brasil-filme-velozes-furiosos-9/index.html	(from https://www.lamafiabarbearia.com.br/blog/)
01:42:01	68131/68131	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2004:41:58%20GMT	https://www.lamafiabarbearia.com.br/blog/page/3/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/blog/page/3/index.html	(from https://www.lamafiabarbearia.com.br/blog/)
01:42:01	68254/68254	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2004:41:57%20GMT	https://www.lamafiabarbearia.com.br/descubra-o-seu-formato-de-rosto-e-qual-corte-combina-com-voce/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/descubra-o-seu-formato-de-rosto-e-qual-corte-combina-com-voce/index.html	(from https://www.lamafiabarbearia.com.br/blog/)
01:42:02	5974/5974	---M--	200	added ('OK')	application/x-javascript	etag:%221e32c9-1756-56337b899edc0%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/aqpb-view.js?ver=1645245329	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/aqpb-view5c5f.js	(from https://www.lamafiabarbearia.com.br/blog/)
01:42:03	40982/40982	---M--	200	added ('OK')	application/x-javascript	etag:%221e32d1-a016-56337b8a93000%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/pmc_infinity.js?ver=1645245329	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/pmc_infinity5c5f.js	(from https://www.lamafiabarbearia.com.br/blog/)
01:42:07	45610/45610	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2019%20Feb%202022%2004:42:02%20GMT	https://www.lamafiabarbearia.com.br/blog/page/4/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/blog/page/4/index.html	(from https://www.lamafiabarbearia.com.br/blog/)
01:42:07	65325/65325	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2004:42:02%20GMT	https://www.lamafiabarbearia.com.br/short-fringe-o-corte-do-momento/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/short-fringe-o-corte-do-momento/index.html	(from https://www.lamafiabarbearia.com.br/blog/)
01:42:07	65206/65206	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2004:42:02%20GMT	https://www.lamafiabarbearia.com.br/quer-ganhar-uma-tv-55-4k-um-cooler-cheio-para-assistir-a-copa/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/quer-ganhar-uma-tv-55-4k-um-cooler-cheio-para-assistir-a-copa/index.html	(from https://www.lamafiabarbearia.com.br/blog/)
01:42:08	74793/74793	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2004:42:04%20GMT	https://www.lamafiabarbearia.com.br/saiba-como-fazer-06-nos-de-gravata-e-em-quais-ocasioes-usa-los/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/saiba-como-fazer-06-nos-de-gravata-e-em-quais-ocasioes-usa-los/index.html	(from https://www.lamafiabarbearia.com.br/blog/)
01:42:08	107689/107689	---M--	200	added ('OK')	text/css	etag:%221e3258-1a4a9-56337b87b6940%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/aqpb-view.css?ver=1645245332	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/aqpb-viewcb4d.css	(from https://www.lamafiabarbearia.com.br/unidade/parque-una/)
01:42:08	20674/20674	---M--	200	added ('OK')	text/css	etag:%221e325b-50c2-56337b87b6940%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/custom-theme.css?ver=1645245332	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/custom-themecb4d.css	(from https://www.lamafiabarbearia.com.br/unidade/parque-una/)
01:42:09	31784/31784	---M--	200	added ('OK')	application/x-javascript	etag:%221e32d2-7c28-56337b8a93000%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/rainyday.js?ver=1645245332	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/rainydaycb4d.js	(from https://www.lamafiabarbearia.com.br/unidade/parque-una/)
01:42:09	64228/64228	---MC-	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2004:42:07%20GMT	https://www.lamafiabarbearia.com.br/terca-corta-preco-promocao/	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/terca-corta-preco-promocao/index.html	(from https://www.lamafiabarbearia.com.br/blog/)
01:42:12	2191/2191	---MC-	200	added ('OK')	application/json	date:Sat,%2019%20Feb%202022%2004:42:10%20GMT	https://www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lamafiabarbearia.com.br%2Funidade%2Fparque-una%2F	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embedd7d1.json	(from https://www.lamafiabarbearia.com.br/unidade/parque-una/)
01:42:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Feb%202022%2004:42:10%20GMT	https://www.lamafiabarbearia.com.br/?p=120412	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/indexa05f.html	(from https://www.lamafiabarbearia.com.br/unidade/parque-una/)
01:42:14	2272/2272	---MC-	200	added ('OK')	text/xml	date:Sat,%2019%20Feb%202022%2004:42:12%20GMT	https://www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lamafiabarbearia.com.br%2Funidade%2Fparque-una%2F&format=xml	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embedc16b	(from https://www.lamafiabarbearia.com.br/unidade/parque-una/)
01:42:15	5974/5974	---M--	200	added ('OK')	application/x-javascript	etag:%221e32c9-1756-56337b899edc0%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/aqpb-view.js?ver=1645245332	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/aqpb-viewcb4d.js	(from https://www.lamafiabarbearia.com.br/unidade/parque-una/)
01:42:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Feb%202022%2004:42:14%20GMT	http://www.lamafiabarbearia.com.br/?wordfence_lh=1&hid=C708FDDDE64BFC8056A8C779339D7D8A	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/index11ba.html	(from https://www.lamafiabarbearia.com.br/unidade/parque-una/)
01:42:18	40982/40982	---M--	200	added ('OK')	application/x-javascript	etag:%221e32d1-a016-56337b8a93000%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/pmc_infinity.js?ver=1645245332	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/pmc_infinitycb4d.js	(from https://www.lamafiabarbearia.com.br/unidade/parque-una/)
01:42:19	107689/107689	---M--	200	added ('OK')	text/css	etag:%221e3258-1a4a9-56337b87b6940%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/aqpb-view.css?ver=1645245338	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/aqpb-view548d.css	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:19	20674/20674	---M--	200	added ('OK')	text/css	etag:%221e325b-50c2-56337b87b6940%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/custom-theme.css?ver=1645245338	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/custom-theme548d.css	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:20	31784/31784	---M--	200	added ('OK')	application/x-javascript	etag:%221e32d2-7c28-56337b8a93000%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/rainyday.js?ver=1645245338	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/rainyday548d.js	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:23	2201/2201	---MC-	200	added ('OK')	application/json	date:Sat,%2019%20Feb%202022%2004:42:21%20GMT	https://www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lamafiabarbearia.com.br%2Funidade%2Fararangua%2F	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embed3b5f.json	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Feb%202022%2004:42:21%20GMT	https://www.lamafiabarbearia.com.br/?p=81941	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/index1e2c.html	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:25	2282/2282	---MC-	200	added ('OK')	text/xml	date:Sat,%2019%20Feb%202022%2004:42:23%20GMT	https://www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lamafiabarbearia.com.br%2Funidade%2Fararangua%2F&format=xml	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embed0917	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Feb%202022%2004:42:25%20GMT	http://www.lamafiabarbearia.com.br/?wordfence_lh=1&hid=D423E6E8B779914D794D1145BEFF7BA1	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/index10af.html	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:27	168656/168656	---M--	200	added ('OK')	image/jpeg	etag:%221e05037-292d0-5c2c23b0c7e84%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-08132-e1621514353725.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-08132-e1621514353725.jpg	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:28	185900/185900	---M--	200	added ('OK')	image/jpeg	etag:%221e395e4-2d62c-5c2c26d75fee8%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/THIAGO-SITE.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/THIAGO-SITE.jpg	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:29	180295/180295	---M--	200	added ('OK')	image/jpeg	etag:%221e26e62-2c047-5c2c2715538fd%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/GREGORY-SITE.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/GREGORY-SITE.jpg	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:30	11598/11598	---M--	200	added ('OK')	image/jpeg	etag:%221d5083c-2d4e-5d71e34fdbac8%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-08174-200x200.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-08174-200x200.jpg	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:31	10401/10401	---M--	200	added ('OK')	image/jpeg	etag:%221d50870-28a1-5d71e3deeb21b%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-08237-200x200.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-08237-200x200.jpg	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:32	7297922/7297922	---M--	200	added ('OK')	image/jpeg	etag:%221e2749-6f5b82-5d71e34c9b36b%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-08174.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-08174.jpg	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:32	11504/11504	---M--	200	added ('OK')	image/jpeg	etag:%221d50893-2cf0-5d71e47eaa071%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-08523-200x200.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-08523-200x200.jpg	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:33	11631/11631	---M--	200	added ('OK')	image/jpeg	etag:%221d508cb-2d6f-5d71e54068f26%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-08295-200x200.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-08295-200x200.jpg	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:34	7852894/7852894	---M--	200	added ('OK')	image/jpeg	etag:%221e3125-77d35e-5d71e3d9b17f6%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-08237.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-08237.jpg	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:35	8539/8539	---M--	200	added ('OK')	image/jpeg	etag:%221d529fa-215b-5d71e64dd4fe4%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-6-200x200.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-6-200x200.jpg	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:35	8994631/8994631	---M--	200	added ('OK')	image/jpeg	etag:%221e357c-893f47-5d71e47b544f4%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-08523.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-08523.jpg	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:36	13868/13868	---M--	200	added ('OK')	image/jpeg	etag:%221d53b96-362c-5d71e71618ef5%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-8-1-200x200.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-8-1-200x200.jpg	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:37	5974/5974	---M--	200	added ('OK')	application/x-javascript	etag:%221e32c9-1756-56337b899edc0%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/aqpb-view.js?ver=1645245338	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/aqpb-view548d.js	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:37	10863947/10863947	---M--	200	added ('OK')	image/jpeg	etag:%221e35d5-a5c54b-5d71e53cb056d%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-08295.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-08295.jpg	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:38	40982/40982	---M--	200	added ('OK')	application/x-javascript	etag:%221e32d1-a016-56337b8a93000%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/pmc_infinity.js?ver=1645245338	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/pmc_infinity548d.js	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:38	12263626/12263626	---M--	200	added ('OK')	image/jpeg	etag:%221e35df-bb20ca-5d71e6498dddb%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-6.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-6.jpg	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:39	107689/107689	---M--	200	added ('OK')	text/css	etag:%221e3258-1a4a9-56337b87b6940%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/aqpb-view.css?ver=1645245342	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/aqpb-view2091.css	(from https://www.lamafiabarbearia.com.br/unidade/montenegro/)
01:42:39	20674/20674	---M--	200	added ('OK')	text/css	etag:%221e325b-50c2-56337b87b6940%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/custom-theme.css?ver=1645245342	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/css/custom-theme2091.css	(from https://www.lamafiabarbearia.com.br/unidade/montenegro/)
01:42:39	7818606/7818606	---M--	200	added ('OK')	image/jpeg	etag:%221e3621-774d6e-5d71e711e20da%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-8-1.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/@cristianovjunior-8-1.jpg	(from https://www.lamafiabarbearia.com.br/unidade/ararangua/)
01:42:40	31784/31784	---M--	200	added ('OK')	application/x-javascript	etag:%221e32d2-7c28-56337b8a93000%22	https://www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/rainyday.js?ver=1645245342	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/plugins/page-builder-pmc/assets/js/rainyday2091.js	(from https://www.lamafiabarbearia.com.br/unidade/montenegro/)
01:42:42	2191/2191	---MC-	200	added ('OK')	application/json	date:Sat,%2019%20Feb%202022%2004:42:40%20GMT	https://www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lamafiabarbearia.com.br%2Funidade%2Fmontenegro%2F	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embed1a6e.json	(from https://www.lamafiabarbearia.com.br/unidade/montenegro/)
01:42:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Feb%202022%2004:42:40%20GMT	https://www.lamafiabarbearia.com.br/?p=78579	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/indexda85.html	(from https://www.lamafiabarbearia.com.br/unidade/montenegro/)
01:42:46	2272/2272	---MC-	200	added ('OK')	text/xml	date:Sat,%2019%20Feb%202022%2004:42:43%20GMT	https://www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lamafiabarbearia.com.br%2Funidade%2Fmontenegro%2F&format=xml	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-json/oembed/1.0/embeda344	(from https://www.lamafiabarbearia.com.br/unidade/montenegro/)
01:42:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Feb%202022%2004:42:46%20GMT	http://www.lamafiabarbearia.com.br/?wordfence_lh=1&hid=445CEEFED306F8F09BC8C79AE964BDB2	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/indexe2c4.html	(from https://www.lamafiabarbearia.com.br/unidade/montenegro/)
01:42:49	1647797/1647797	---M--	200	added ('OK')	image/jpeg	etag:%221dba7fa-1924b5-5c1fcfae2a30a%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/IMG_4221.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/IMG_4221.jpg	(from https://www.lamafiabarbearia.com.br/unidade/montenegro/)
01:42:49	187250/187250	---M--	200	added ('OK')	image/jpeg	etag:%221db20fa-2db72-5c1fc90717f63%22	https://www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/BARBER2-SITE.jpg	C:/Users/eduar/Desktop/Barbearia%20Braxa/Barber%20Brabo/www.lamafiabarbearia.com.br/wp-content/uploads/2021/05/BARBER2-SITE.jpg	(from https://www.lamafiabarbearia.com.br/unidade/montenegro/)
